plant_name,start_datetime,end_datetime,yield_kwh
경주풍력,2024-01-12 06:00:00,2024-01-12 07:00:00,14252.641
경주풍력,2024-01-12 07:00:00,2024-01-12 08:00:00,14181.717
경주풍력,2024-01-12 08:00:00,2024-01-12 09:00:00,14088.419
경주풍력,2024-01-12 09:00:00,2024-01-12 10:00:00,13979.044
경주풍력,2024-01-12 10:00:00,2024-01-12 11:00:00,13854.205
경주풍력,2024-01-12 11:00:00,2024-01-12 12:00:00,13717.456
경주풍력,2024-01-12 12:00:00,2024-01-12 13:00:00,13577.841
경주풍력,2024-01-12 13:00:00,2024-01-12 14:00:00,13448.068
경주풍력,2024-01-12 14:00:00,2024-01-12 15:00:00,13356.215
경주풍력,2024-01-12 15:00:00,2024-01-12 16:00:00,13349.543
경주풍력,2024-01-12 16:00:00,2024-01-12 17:00:00,13455.278
경주풍력,2024-01-12 17:00:00,2024-01-12 18:00:00,13644.021
경주풍력,2024-01-12 18:00:00,2024-01-12 19:00:00,13855.23
경주풍력,2024-01-12 19:00:00,2024-01-12 20:00:00,14059.674
경주풍력,2024-01-12 20:00:00,2024-01-12 21:00:00,14223.466
경주풍력,2024-01-12 21:00:00,2024-01-12 22:00:00,14318.808
경주풍력,2024-01-12 22:00:00,2024-01-12 23:00:00,14371.508
경주풍력,2024-01-12 23:00:00,2024-01-13 00:00:00,14407.659
경주풍력,2024-01-13 00:00:00,2024-01-13 01:00:00,13370.955
경주풍력,2024-01-13 01:00:00,2024-01-13 02:00:00,16487.691
경주풍력,2024-01-13 02:00:00,2024-01-13 03:00:00,17180.195
경주풍력,2024-01-13 03:00:00,2024-01-13 04:00:00,17388.848
경주풍력,2024-01-13 04:00:00,2024-01-13 05:00:00,17465.307
경주풍력,2024-01-13 05:00:00,2024-01-13 06:00:00,17474.547
경주풍력,2024-01-13 06:00:00,2024-01-13 07:00:00,17415.621
경주풍력,2024-01-13 07:00:00,2024-01-13 08:00:00,17260.52
경주풍력,2024-01-13 08:00:00,2024-01-13 09:00:00,16917.723
경주풍력,2024-01-13 09:00:00,2024-01-13 10:00:00,16122.037
경주풍력,2024-01-13 10:00:00,2024-01-13 11:00:00,14247.397
경주풍력,2024-01-13 11:00:00,2024-01-13 12:00:00,10017.658
경주풍력,2024-01-13 12:00:00,2024-01-13 13:00:00,3470.0515
경주풍력,2024-01-13 13:00:00,2024-01-13 14:00:00,1360.7539
경주풍력,2024-01-13 14:00:00,2024-01-13 15:00:00,835.0706
경주풍력,2024-01-13 15:00:00,2024-01-13 16:00:00,629.5111
경주풍력,2024-01-13 16:00:00,2024-01-13 17:00:00,528.8354
경주풍력,2024-01-13 17:00:00,2024-01-13 18:00:00,482.89462
경주풍력,2024-01-13 18:00:00,2024-01-13 19:00:00,468.28363
경주풍력,2024-01-13 19:00:00,2024-01-13 20:00:00,478.44934
경주풍력,2024-01-13 20:00:00,2024-01-13 21:00:00,525.8376
경주풍력,2024-01-13 21:00:00,2024-01-13 22:00:00,649.743
경주풍력,2024-01-13 22:00:00,2024-01-13 23:00:00,865.40814
경주풍력,2024-01-13 23:00:00,2024-01-14 00:00:00,1337.2709
경주풍력,2024-01-14 00:00:00,2024-01-14 01:00:00,10313.185
경주풍력,2024-01-14 01:00:00,2024-01-14 02:00:00,10901.187
경주풍력,2024-01-14 02:00:00,2024-01-14 03:00:00,11449.274
경주풍력,2024-01-14 03:00:00,2024-01-14 04:00:00,11788.809
경주풍력,2024-01-14 04:00:00,2024-01-14 05:00:00,11862.556
경주풍력,2024-01-14 05:00:00,2024-01-14 06:00:00,11726.958
경주풍력,2024-01-14 06:00:00,2024-01-14 07:00:00,11485.978
경주풍력,2024-01-14 07:00:00,2024-01-14 08:00:00,11221.718
경주풍력,2024-01-14 08:00:00,2024-01-14 09:00:00,11005.921
경주풍력,2024-01-14 09:00:00,2024-01-14 10:00:00,10891.225
경주풍력,2024-01-14 10:00:00,2024-01-14 11:00:00,10892.823
경주풍력,2024-01-14 11:00:00,2024-01-14 12:00:00,10998.977
경주풍력,2024-01-14 12:00:00,2024-01-14 13:00:00,11197.589
경주풍력,2024-01-14 13:00:00,2024-01-14 14:00:00,11493.621
경주풍력,2024-01-14 14:00:00,2024-01-14 15:00:00,11819.345
경주풍력,2024-01-14 15:00:00,2024-01-14 16:00:00,12096.45
경주풍력,2024-01-14 16:00:00,2024-01-14 17:00:00,12368.266
경주풍력,2024-01-14 17:00:00,2024-01-14 18:00:00,12681.104
경주풍력,2024-01-14 18:00:00,2024-01-14 19:00:00,12993.736
경주풍력,2024-01-14 19:00:00,2024-01-14 20:00:00,13243.944
경주풍력,2024-01-14 20:00:00,2024-01-14 21:00:00,13438.8545
경주풍력,2024-01-14 21:00:00,2024-01-14 22:00:00,13569.834
경주풍력,2024-01-14 22:00:00,2024-01-14 23:00:00,13600.339
경주풍력,2024-01-14 23:00:00,2024-01-15 00:00:00,13526.334
경주풍력,2024-01-15 00:00:00,2024-01-15 01:00:00,12907.946
경주풍력,2024-01-15 01:00:00,2024-01-15 02:00:00,15098.507
경주풍력,2024-01-15 02:00:00,2024-01-15 03:00:00,15918.282
경주풍력,2024-01-15 03:00:00,2024-01-15 04:00:00,16172.688
경주풍력,2024-01-15 04:00:00,2024-01-15 05:00:00,16260.429
경주풍력,2024-01-15 05:00:00,2024-01-15 06:00:00,16279.685
경주풍력,2024-01-15 06:00:00,2024-01-15 07:00:00,16258.347
경주풍력,2024-01-15 07:00:00,2024-01-15 08:00:00,16203.263
경주풍력,2024-01-15 08:00:00,2024-01-15 09:00:00,16111.89
경주풍력,2024-01-15 09:00:00,2024-01-15 10:00:00,15976.425
경주풍력,2024-01-15 10:00:00,2024-01-15 11:00:00,15794.657
경주풍력,2024-01-15 11:00:00,2024-01-15 12:00:00,15580.059
경주풍력,2024-01-15 12:00:00,2024-01-15 13:00:00,15355.004
경주풍력,2024-01-15 13:00:00,2024-01-15 14:00:00,15108.874
경주풍력,2024-01-15 14:00:00,2024-01-15 15:00:00,14813.808
경주풍력,2024-01-15 15:00:00,2024-01-15 16:00:00,14439.93
경주풍력,2024-01-15 16:00:00,2024-01-15 17:00:00,13924.15
경주풍력,2024-01-15 17:00:00,2024-01-15 18:00:00,13240.287
경주풍력,2024-01-15 18:00:00,2024-01-15 19:00:00,12521.635
경주풍력,2024-01-15 19:00:00,2024-01-15 20:00:00,11908.206
경주풍력,2024-01-15 20:00:00,2024-01-15 21:00:00,11398.904
경주풍력,2024-01-15 21:00:00,2024-01-15 22:00:00,10913.235
경주풍력,2024-01-15 22:00:00,2024-01-15 23:00:00,10451.535
경주풍력,2024-01-15 23:00:00,2024-01-16 00:00:00,9982.13
경주풍력,2024-01-16 00:00:00,2024-01-16 01:00:00,2531.315
경주풍력,2024-01-16 01:00:00,2024-01-16 02:00:00,2476.8208
경주풍력,2024-01-16 02:00:00,2024-01-16 03:00:00,2264.467
경주풍력,2024-01-16 03:00:00,2024-01-16 04:00:00,1869.0469
경주풍력,2024-01-16 04:00:00,2024-01-16 05:00:00,1416.1466
경주풍력,2024-01-16 05:00:00,2024-01-16 06:00:00,1031.5525
경주풍력,2024-01-16 06:00:00,2024-01-16 07:00:00,748.2277
경주풍력,2024-01-16 07:00:00,2024-01-16 08:00:00,540.59595
경주풍력,2024-01-16 08:00:00,2024-01-16 09:00:00,384.57095
경주풍력,2024-01-16 09:00:00,2024-01-16 10:00:00,270.7588
경주풍력,2024-01-16 10:00:00,2024-01-16 11:00:00,193.43587
경주풍력,2024-01-16 11:00:00,2024-01-16 12:00:00,146.38547
경주풍력,2024-01-16 12:00:00,2024-01-16 13:00:00,123.757195
경주풍력,2024-01-16 13:00:00,2024-01-16 14:00:00,122.71608
경주풍력,2024-01-16 14:00:00,2024-01-16 15:00:00,150.03922
