plant_name,start_datetime,end_datetime,yield_kwh
경주풍력,2024-01-04 22:00:00,2024-01-04 23:00:00,11092.476586914065
경주풍력,2024-01-04 23:00:00,2024-01-05 00:00:00,10713.678706054689
경주풍력,2024-01-05 00:00:00,2024-01-05 01:00:00,11710.437373046874
경주풍력,2024-01-05 01:00:00,2024-01-05 02:00:00,13874.542006835938
경주풍력,2024-01-05 02:00:00,2024-01-05 03:00:00,13145.945346679688
경주풍력,2024-01-05 03:00:00,2024-01-05 04:00:00,13810.878276367188
경주풍력,2024-01-05 04:00:00,2024-01-05 05:00:00,13121.15236328125
경주풍력,2024-01-05 05:00:00,2024-01-05 06:00:00,13724.109291992188
경주풍력,2024-01-05 06:00:00,2024-01-05 07:00:00,12165.525913085938
경주풍력,2024-01-05 07:00:00,2024-01-05 08:00:00,10756.751147460938
경주풍력,2024-01-05 08:00:00,2024-01-05 09:00:00,11275.026103515624
경주풍력,2024-01-05 09:00:00,2024-01-05 10:00:00,9287.840390625
경주풍력,2024-01-05 10:00:00,2024-01-05 11:00:00,8891.801704101563
경주풍력,2024-01-05 11:00:00,2024-01-05 12:00:00,8963.219965820314
경주풍력,2024-01-05 12:00:00,2024-01-05 13:00:00,9256.074860839844
경주풍력,2024-01-05 13:00:00,2024-01-05 14:00:00,9146.367543945313
경주풍력,2024-01-05 14:00:00,2024-01-05 15:00:00,7399.439892578125
경주풍력,2024-01-05 15:00:00,2024-01-05 16:00:00,6475.5740234375
경주풍력,2024-01-05 16:00:00,2024-01-05 17:00:00,7205.433969726562
경주풍력,2024-01-05 17:00:00,2024-01-05 18:00:00,7637.483671874999
경주풍력,2024-01-05 18:00:00,2024-01-05 19:00:00,7336.656201171875
경주풍력,2024-01-05 19:00:00,2024-01-05 20:00:00,8009.754458007812
경주풍력,2024-01-05 20:00:00,2024-01-05 21:00:00,9289.4498046875
경주풍력,2024-01-05 21:00:00,2024-01-05 22:00:00,11511.9372265625
경주풍력,2024-01-05 22:00:00,2024-01-05 23:00:00,11482.337241210938
경주풍력,2024-01-05 23:00:00,2024-01-06 00:00:00,9446.357407226562
경주풍력,2024-01-06 00:00:00,2024-01-06 01:00:00,11001.5926171875
경주풍력,2024-01-06 01:00:00,2024-01-06 02:00:00,12090.496669921877
경주풍력,2024-01-06 02:00:00,2024-01-06 03:00:00,11988.642719726562
경주풍력,2024-01-06 03:00:00,2024-01-06 04:00:00,11791.68193359375
경주풍력,2024-01-06 04:00:00,2024-01-06 05:00:00,10834.209814453125
경주풍력,2024-01-06 05:00:00,2024-01-06 06:00:00,11532.043803710938
경주풍력,2024-01-06 06:00:00,2024-01-06 07:00:00,11038.757036132813
경주풍력,2024-01-06 07:00:00,2024-01-06 08:00:00,9999.898857421877
경주풍력,2024-01-06 08:00:00,2024-01-06 09:00:00,12624.042229003906
경주풍력,2024-01-06 09:00:00,2024-01-06 10:00:00,14111.198623046876
경주풍력,2024-01-06 10:00:00,2024-01-06 11:00:00,9417.446533203123
경주풍력,2024-01-06 11:00:00,2024-01-06 12:00:00,11109.73171875
경주풍력,2024-01-06 12:00:00,2024-01-06 13:00:00,8500.99103515625
경주풍력,2024-01-06 13:00:00,2024-01-06 14:00:00,8047.01318359375
경주풍력,2024-01-06 14:00:00,2024-01-06 15:00:00,7689.642631835937
경주풍력,2024-01-06 15:00:00,2024-01-06 16:00:00,7854.139916992188
경주풍력,2024-01-06 16:00:00,2024-01-06 17:00:00,8927.859521484375
경주풍력,2024-01-06 17:00:00,2024-01-06 18:00:00,9466.014033203124
경주풍력,2024-01-06 18:00:00,2024-01-06 19:00:00,9509.11427734375
경주풍력,2024-01-06 19:00:00,2024-01-06 20:00:00,12200.529936523437
경주풍력,2024-01-06 20:00:00,2024-01-06 21:00:00,13889.584829101565
경주풍력,2024-01-06 21:00:00,2024-01-06 22:00:00,14476.78828125
경주풍력,2024-01-06 22:00:00,2024-01-06 23:00:00,14695.102421875
경주풍력,2024-01-06 23:00:00,2024-01-07 00:00:00,15922.380488281253
경주풍력,2024-01-07 00:00:00,2024-01-07 01:00:00,15373.302744140625
경주풍력,2024-01-07 01:00:00,2024-01-07 02:00:00,15980.978671875
경주풍력,2024-01-07 02:00:00,2024-01-07 03:00:00,14573.474482421876
경주풍력,2024-01-07 03:00:00,2024-01-07 04:00:00,14929.430712890626
경주풍력,2024-01-07 04:00:00,2024-01-07 05:00:00,14886.228359375
경주풍력,2024-01-07 05:00:00,2024-01-07 06:00:00,14255.655302734374
경주풍력,2024-01-07 06:00:00,2024-01-07 07:00:00,14208.705380859376
경주풍력,2024-01-07 07:00:00,2024-01-07 08:00:00,14210.51568359375
경주풍력,2024-01-07 08:00:00,2024-01-07 09:00:00,13534.36791015625
경주풍력,2024-01-07 09:00:00,2024-01-07 10:00:00,14873.9671875
경주풍력,2024-01-07 10:00:00,2024-01-07 11:00:00,15649.532265625
경주풍력,2024-01-07 11:00:00,2024-01-07 12:00:00,15041.141611328125
경주풍력,2024-01-07 12:00:00,2024-01-07 13:00:00,13356.48970703125
경주풍력,2024-01-07 13:00:00,2024-01-07 14:00:00,14604.52466796875
경주풍력,2024-01-07 14:00:00,2024-01-07 15:00:00,14872.404248046874
경주풍력,2024-01-07 15:00:00,2024-01-07 16:00:00,14797.513022460938
경주풍력,2024-01-07 16:00:00,2024-01-07 17:00:00,12794.218452148438
경주풍력,2024-01-07 17:00:00,2024-01-07 18:00:00,11011.90111328125
경주풍력,2024-01-07 18:00:00,2024-01-07 19:00:00,12093.532734375
경주풍력,2024-01-07 19:00:00,2024-01-07 20:00:00,11118.043295898438
경주풍력,2024-01-07 20:00:00,2024-01-07 21:00:00,10828.043955078125
경주풍력,2024-01-07 21:00:00,2024-01-07 22:00:00,11019.000356445313
경주풍력,2024-01-07 22:00:00,2024-01-07 23:00:00,10420.791450195313
경주풍력,2024-01-07 23:00:00,2024-01-08 00:00:00,10894.157368164062
경주풍력,2024-01-08 00:00:00,2024-01-08 01:00:00,9483.802309570312
경주풍력,2024-01-08 01:00:00,2024-01-08 02:00:00,9144.087446289062
경주풍력,2024-01-08 02:00:00,2024-01-08 03:00:00,7853.681640625
경주풍력,2024-01-08 03:00:00,2024-01-08 04:00:00,9187.911704101563
경주풍력,2024-01-08 04:00:00,2024-01-08 05:00:00,10921.269301757811
경주풍력,2024-01-08 05:00:00,2024-01-08 06:00:00,13072.714829101562
경주풍력,2024-01-08 06:00:00,2024-01-08 07:00:00,11313.610541992188
경주풍력,2024-01-08 07:00:00,2024-01-08 08:00:00,10846.494501953124
경주풍력,2024-01-08 08:00:00,2024-01-08 09:00:00,10599.859926757812
경주풍력,2024-01-08 09:00:00,2024-01-08 10:00:00,9612.4131640625
경주풍력,2024-01-08 10:00:00,2024-01-08 11:00:00,10186.723017578124
경주풍력,2024-01-08 11:00:00,2024-01-08 12:00:00,10044.911845703124
경주풍력,2024-01-08 12:00:00,2024-01-08 13:00:00,8670.342294921875
경주풍력,2024-01-08 13:00:00,2024-01-08 14:00:00,8618.802983398438
경주풍력,2024-01-08 14:00:00,2024-01-08 15:00:00,9769.809497070311
경주풍력,2024-01-08 15:00:00,2024-01-08 16:00:00,11217.430415039064
경주풍력,2024-01-08 16:00:00,2024-01-08 17:00:00,12252.969975585936
경주풍력,2024-01-08 17:00:00,2024-01-08 18:00:00,11971.334555664063
경주풍력,2024-01-08 18:00:00,2024-01-08 19:00:00,9842.158037109377
경주풍력,2024-01-08 19:00:00,2024-01-08 20:00:00,10295.52891357422
경주풍력,2024-01-08 20:00:00,2024-01-08 21:00:00,11611.396923828124
경주풍력,2024-01-08 21:00:00,2024-01-08 22:00:00,10451.187705078126
경주풍력,2024-01-08 22:00:00,2024-01-08 23:00:00,11051.185769042968
경주풍력,2024-01-08 23:00:00,2024-01-09 00:00:00,13511.26240234375
경주풍력,2024-01-09 00:00:00,2024-01-09 01:00:00,14049.278452148435
경주풍력,2024-01-09 01:00:00,2024-01-09 02:00:00,14332.568159179687
경주풍력,2024-01-09 02:00:00,2024-01-09 03:00:00,12592.446787109377
경주풍력,2024-01-09 03:00:00,2024-01-09 04:00:00,12541.405981445312
경주풍력,2024-01-09 04:00:00,2024-01-09 05:00:00,12229.997895507811
경주풍력,2024-01-09 05:00:00,2024-01-09 06:00:00,8573.096889648437
경주풍력,2024-01-09 06:00:00,2024-01-09 07:00:00,3442.055380859375
경주풍력,2024-01-09 07:00:00,2024-01-09 08:00:00,3061.743896484375
경주풍력,2024-01-09 08:00:00,2024-01-09 09:00:00,3308.348720703125
경주풍력,2024-01-09 09:00:00,2024-01-09 10:00:00,3292.498662109375
경주풍력,2024-01-09 10:00:00,2024-01-09 11:00:00,3337.842885742188
경주풍력,2024-01-09 11:00:00,2024-01-09 12:00:00,3199.309931640625
경주풍력,2024-01-09 12:00:00,2024-01-09 13:00:00,2198.3332177734374
경주풍력,2024-01-09 13:00:00,2024-01-09 14:00:00,2332.9153417968746
경주풍력,2024-01-09 14:00:00,2024-01-09 15:00:00,1817.3967626953129
경주풍력,2024-01-09 15:00:00,2024-01-09 16:00:00,2378.2443554687497
경주풍력,2024-01-09 16:00:00,2024-01-09 17:00:00,2957.8416601562503
경주풍력,2024-01-09 17:00:00,2024-01-09 18:00:00,4235.20583984375
경주풍력,2024-01-09 18:00:00,2024-01-09 19:00:00,7022.7628515625
경주풍력,2024-01-09 19:00:00,2024-01-09 20:00:00,6822.018129882812
경주풍력,2024-01-09 20:00:00,2024-01-09 21:00:00,5499.7537109375
경주풍력,2024-01-09 21:00:00,2024-01-09 22:00:00,8969.028935546874
경주풍력,2024-01-09 22:00:00,2024-01-09 23:00:00,8722.968701171874
경주풍력,2024-01-09 23:00:00,2024-01-10 00:00:00,10584.780522460938
경주풍력,2024-01-10 00:00:00,2024-01-10 01:00:00,9974.645981445312
경주풍력,2024-01-10 01:00:00,2024-01-10 02:00:00,10755.877817382812
경주풍력,2024-01-10 02:00:00,2024-01-10 03:00:00,9968.829741210937
경주풍력,2024-01-10 03:00:00,2024-01-10 04:00:00,10331.272255859374
경주풍력,2024-01-10 04:00:00,2024-01-10 05:00:00,10887.97005859375
경주풍력,2024-01-10 05:00:00,2024-01-10 06:00:00,9907.478754882814
경주풍력,2024-01-10 06:00:00,2024-01-10 07:00:00,10148.179619140625
경주풍력,2024-01-10 07:00:00,2024-01-10 08:00:00,8952.178779296875
경주풍력,2024-01-10 08:00:00,2024-01-10 09:00:00,10510.997353515624
경주풍력,2024-01-10 09:00:00,2024-01-10 10:00:00,8728.701455078124
경주풍력,2024-01-10 10:00:00,2024-01-10 11:00:00,8722.316103515624
경주풍력,2024-01-10 11:00:00,2024-01-10 12:00:00,8145.914721679687
경주풍력,2024-01-10 12:00:00,2024-01-10 13:00:00,7957.51646484375
경주풍력,2024-01-10 13:00:00,2024-01-10 14:00:00,7731.928432617187
경주풍력,2024-01-10 14:00:00,2024-01-10 15:00:00,7440.041762695312
경주풍력,2024-01-10 15:00:00,2024-01-10 16:00:00,7112.576000976563
경주풍력,2024-01-10 16:00:00,2024-01-10 17:00:00,6444.608818359375
경주풍력,2024-01-10 17:00:00,2024-01-10 18:00:00,7338.89419921875
경주풍력,2024-01-10 18:00:00,2024-01-10 19:00:00,7088.710244140625
경주풍력,2024-01-10 19:00:00,2024-01-10 20:00:00,7760.10876953125
경주풍력,2024-01-10 20:00:00,2024-01-10 21:00:00,8137.4798046875
경주풍력,2024-01-10 21:00:00,2024-01-10 22:00:00,9242.274770507813
경주풍력,2024-01-10 22:00:00,2024-01-10 23:00:00,10317.742021484377
경주풍력,2024-01-10 23:00:00,2024-01-11 00:00:00,9465.718911132812
경주풍력,2024-01-11 00:00:00,2024-01-11 01:00:00,10096.883374023437
경주풍력,2024-01-11 01:00:00,2024-01-11 02:00:00,9695.267124023438
경주풍력,2024-01-11 02:00:00,2024-01-11 03:00:00,13919.3080859375
경주풍력,2024-01-11 03:00:00,2024-01-11 04:00:00,14959.38578125
경주풍력,2024-01-11 04:00:00,2024-01-11 05:00:00,14903.489677734377
경주풍력,2024-01-11 05:00:00,2024-01-11 06:00:00,14492.834169921874
경주풍력,2024-01-11 06:00:00,2024-01-11 07:00:00,12533.527714843747
경주풍력,2024-01-11 07:00:00,2024-01-11 08:00:00,13224.57388671875
경주풍력,2024-01-11 08:00:00,2024-01-11 09:00:00,12403.134858398438
경주풍력,2024-01-11 09:00:00,2024-01-11 10:00:00,12392.5006640625
경주풍력,2024-01-11 10:00:00,2024-01-11 11:00:00,10399.29853515625
경주풍력,2024-01-11 11:00:00,2024-01-11 12:00:00,9042.868110351565
경주풍력,2024-01-11 12:00:00,2024-01-11 13:00:00,10194.857709960936
경주풍력,2024-01-11 13:00:00,2024-01-11 14:00:00,10129.978969726562
경주풍력,2024-01-11 14:00:00,2024-01-11 15:00:00,11330.88330078125
경주풍력,2024-01-11 15:00:00,2024-01-11 16:00:00,9760.961728515626
경주풍력,2024-01-11 16:00:00,2024-01-11 17:00:00,9936.046215820312
경주풍력,2024-01-11 17:00:00,2024-01-11 18:00:00,9244.864682617188
경주풍력,2024-01-11 18:00:00,2024-01-11 19:00:00,10081.313149414062
경주풍력,2024-01-11 19:00:00,2024-01-11 20:00:00,10174.301284179688
경주풍력,2024-01-11 20:00:00,2024-01-11 21:00:00,9072.157421875
경주풍력,2024-01-11 21:00:00,2024-01-11 22:00:00,9044.216997070313
경주풍력,2024-01-11 22:00:00,2024-01-11 23:00:00,10543.917939453126
경주풍력,2024-01-11 23:00:00,2024-01-12 00:00:00,10412.019697265623
경주풍력,2024-01-12 00:00:00,2024-01-12 01:00:00,10322.73029296875
경주풍력,2024-01-12 01:00:00,2024-01-12 02:00:00,13527.351259765624
경주풍력,2024-01-12 02:00:00,2024-01-12 03:00:00,14040.140043945312
경주풍력,2024-01-12 03:00:00,2024-01-12 04:00:00,13473.223637695311
경주풍력,2024-01-12 04:00:00,2024-01-12 05:00:00,13667.2508203125
경주풍력,2024-01-12 05:00:00,2024-01-12 06:00:00,13546.001606445312
경주풍력,2024-01-12 06:00:00,2024-01-12 07:00:00,13736.265029296876
경주풍력,2024-01-12 07:00:00,2024-01-12 08:00:00,12908.868344726565
경주풍력,2024-01-12 08:00:00,2024-01-12 09:00:00,11670.027543945313
경주풍력,2024-01-12 09:00:00,2024-01-12 10:00:00,11196.25142578125
경주풍력,2024-01-12 10:00:00,2024-01-12 11:00:00,9916.808203125
경주풍력,2024-01-12 11:00:00,2024-01-12 12:00:00,9498.207680664062
경주풍력,2024-01-12 12:00:00,2024-01-12 13:00:00,9839.497495117188
경주풍력,2024-01-12 13:00:00,2024-01-12 14:00:00,10283.664243164065
경주풍력,2024-01-12 14:00:00,2024-01-12 15:00:00,10797.989584960938
경주풍력,2024-01-12 15:00:00,2024-01-12 16:00:00,11086.693408203126
경주풍력,2024-01-12 16:00:00,2024-01-12 17:00:00,11727.76154296875
경주풍력,2024-01-12 17:00:00,2024-01-12 18:00:00,11493.5414453125
경주풍력,2024-01-12 18:00:00,2024-01-12 19:00:00,11658.363798828124
경주풍력,2024-01-12 19:00:00,2024-01-12 20:00:00,11613.802426757811
경주풍력,2024-01-12 20:00:00,2024-01-12 21:00:00,12230.974892578124
경주풍력,2024-01-12 21:00:00,2024-01-12 22:00:00,13458.229716796875
경주풍력,2024-01-12 22:00:00,2024-01-12 23:00:00,15173.7476171875
경주풍력,2024-01-12 23:00:00,2024-01-13 00:00:00,17038.762172851562
경주풍력,2024-01-13 00:00:00,2024-01-13 01:00:00,17529.09248046875
경주풍력,2024-01-13 01:00:00,2024-01-13 02:00:00,16463.31662109375
경주풍력,2024-01-13 02:00:00,2024-01-13 03:00:00,13728.1812109375
경주풍력,2024-01-13 03:00:00,2024-01-13 04:00:00,14696.531938476564
경주풍력,2024-01-13 04:00:00,2024-01-13 05:00:00,12166.530375976565
경주풍력,2024-01-13 05:00:00,2024-01-13 06:00:00,11313.531274414065
경주풍력,2024-01-13 06:00:00,2024-01-13 07:00:00,11621.788588867188
경주풍력,2024-01-13 07:00:00,2024-01-13 08:00:00,10816.1479296875
경주풍력,2024-01-13 08:00:00,2024-01-13 09:00:00,4559.1930078125
경주풍력,2024-01-13 09:00:00,2024-01-13 10:00:00,7768.029111328125
경주풍력,2024-01-13 10:00:00,2024-01-13 11:00:00,9336.692924804687
경주풍력,2024-01-13 11:00:00,2024-01-13 12:00:00,5467.628818359375
경주풍력,2024-01-13 12:00:00,2024-01-13 13:00:00,3557.676479492188
경주풍력,2024-01-13 13:00:00,2024-01-13 14:00:00,3744.9561328125
경주풍력,2024-01-13 14:00:00,2024-01-13 15:00:00,3343.8579150390624
경주풍력,2024-01-13 15:00:00,2024-01-13 16:00:00,4108.350068359375
경주풍력,2024-01-13 16:00:00,2024-01-13 17:00:00,3594.948974609375
경주풍력,2024-01-13 17:00:00,2024-01-13 18:00:00,3936.409721679687
경주풍력,2024-01-13 18:00:00,2024-01-13 19:00:00,6684.421870117188
경주풍력,2024-01-13 19:00:00,2024-01-13 20:00:00,8425.808354492186
경주풍력,2024-01-13 20:00:00,2024-01-13 21:00:00,10613.695400390625
경주풍력,2024-01-13 21:00:00,2024-01-13 22:00:00,10962.346357421877
경주풍력,2024-01-13 22:00:00,2024-01-13 23:00:00,11360.43936767578
경주풍력,2024-01-13 23:00:00,2024-01-14 00:00:00,9738.028325195311
경주풍력,2024-01-14 00:00:00,2024-01-14 01:00:00,10549.172658691406
경주풍력,2024-01-14 01:00:00,2024-01-14 02:00:00,10837.52466796875
경주풍력,2024-01-14 02:00:00,2024-01-14 03:00:00,9287.575224609374
경주풍력,2024-01-14 03:00:00,2024-01-14 04:00:00,12040.777602539065
경주풍력,2024-01-14 04:00:00,2024-01-14 05:00:00,12365.876279296876
경주풍력,2024-01-14 05:00:00,2024-01-14 06:00:00,12309.8403515625
경주풍력,2024-01-14 06:00:00,2024-01-14 07:00:00,12121.180732421875
경주풍력,2024-01-14 07:00:00,2024-01-14 08:00:00,9833.15279296875
경주풍력,2024-01-14 08:00:00,2024-01-14 09:00:00,7914.753935546874
경주풍력,2024-01-14 09:00:00,2024-01-14 10:00:00,6847.219526367187
경주풍력,2024-01-14 10:00:00,2024-01-14 11:00:00,7576.236635742187
경주풍력,2024-01-14 11:00:00,2024-01-14 12:00:00,7419.3728515625
경주풍력,2024-01-14 12:00:00,2024-01-14 13:00:00,8607.471391601563
경주풍력,2024-01-14 13:00:00,2024-01-14 14:00:00,8163.460380859375
경주풍력,2024-01-14 14:00:00,2024-01-14 15:00:00,11488.68203125
경주풍력,2024-01-14 15:00:00,2024-01-14 16:00:00,10671.43171875
경주풍력,2024-01-14 16:00:00,2024-01-14 17:00:00,10937.419482421876
경주풍력,2024-01-14 17:00:00,2024-01-14 18:00:00,12174.710786132811
경주풍력,2024-01-14 18:00:00,2024-01-14 19:00:00,11294.805395507812
경주풍력,2024-01-14 19:00:00,2024-01-14 20:00:00,11552.102651367188
경주풍력,2024-01-14 20:00:00,2024-01-14 21:00:00,12302.353266601564
경주풍력,2024-01-14 21:00:00,2024-01-14 22:00:00,13368.899873046876
경주풍력,2024-01-14 22:00:00,2024-01-14 23:00:00,14499.723969726563
경주풍력,2024-01-14 23:00:00,2024-01-15 00:00:00,13215.906860351562
경주풍력,2024-01-15 00:00:00,2024-01-15 01:00:00,15821.268125
경주풍력,2024-01-15 01:00:00,2024-01-15 02:00:00,16849.905703125
경주풍력,2024-01-15 02:00:00,2024-01-15 03:00:00,16776.774609375
경주풍력,2024-01-15 03:00:00,2024-01-15 04:00:00,17202.113447265627
경주풍력,2024-01-15 04:00:00,2024-01-15 05:00:00,17661.567021484374
경주풍력,2024-01-15 05:00:00,2024-01-15 06:00:00,16872.585283203123
경주풍력,2024-01-15 06:00:00,2024-01-15 07:00:00,16477.03083984375
경주풍력,2024-01-15 07:00:00,2024-01-15 08:00:00,16218.722822265623
경주풍력,2024-01-15 08:00:00,2024-01-15 09:00:00,15570.960620117188
경주풍력,2024-01-15 09:00:00,2024-01-15 10:00:00,14865.311059570313
경주풍력,2024-01-15 10:00:00,2024-01-15 11:00:00,13093.972641601562
경주풍력,2024-01-15 11:00:00,2024-01-15 12:00:00,12265.93212402344
경주풍력,2024-01-15 12:00:00,2024-01-15 13:00:00,11104.049536132812
